# Site: US-Var
# Version: 13-5
TIMESTAMP_START,TIMESTAMP_END,TA,VPD_PI,PPFD_IN,NDVI,GPP_PI_F
201510252000,201510252030,26.071000,2.986500,1422.400000,0.24984653161448744,1.360890
201510252130,201510252200,26.531000,2.843500,1183.500000,0.31789316398954054,0.808714
201510261600,201510261630,16.517000,1.049000,649.550000,0.341975482598281,2.424744
201510261800,201510261830,23.605000,2.077700,1273.300000,0.24468296561319816,2.159552
201510261930,201510262000,24.970000,2.267700,1429.700000,0.21761761761761764,1.068997
201510262130,201510262200,27.386000,2.651500,1173.000000,0.2657708100037327,1.009122
201510291700,201510291730,14.081000,0.538230,983.580000,0.2644345746498121,1.502607
201510301700,201510301730,18.398000,1.419600,977.780000,0.283248730964467,1.058949
201510301830,201510301900,20.749000,1.652700,1324.600000,0.23977122745270565,0.433161
201510302030,201510302100,24.297000,2.533700,1333.400000,0.28255528255528256,0.632071
201510311630,201510311700,20.717000,1.569900,777.660000,0.36811023622047245,1.253919
201510311830,201510311900,25.655000,2.345400,1297.100000,0.23042230422304216,0.476651
201510312000,201510312030,27.102000,2.635500,1353.100000,0.3101559207753898,0.000000
201510312200,201510312230,28.709000,2.982300,976.510000,0.44648648648648653,0.144553
201511041630,201511041700,9.914500,0.464160,767.240000,0.35936675461741424,3.390046
201511041830,201511041900,14.237000,0.878940,1302.500000,0.2968430615489439,0.000000
201511042030,201511042100,18.237000,1.599400,1298.300000,0.3156430558527713,0.000000
201511042200,201511042230,18.196000,1.566700,963.640000,0.39426463189669625,0.000000
201511061700,201511061730,10.485000,0.542710,915.410000,0.3480191256830601,1.144143
201511061830,201511061900,14.179000,0.831140,1269.700000,0.25974290961028357,0.377705
201511062030,201511062100,16.044000,1.004300,1273.300000,0.36684045881126176,0.027222
201511062230,201511062300,17.992000,1.260700,777.600000,0.34481196193928404,0.154219
201511071630,201511071700,13.921000,0.749400,725.490000,0.32886324653048493,0.361347
201511072000,201511072030,18.588000,1.319700,1280.700000,0.315610378562314,0.147667
201511111630,201511111700,9.303500,0.381040,695.130000,0.3734231899084154,0.351341
201511112030,201511112100,14.601000,0.810300,1228.200000,0.38358309103108923,0.822668
201511112200,201511112230,15.405000,0.857080,890.990000,0.45039682539682535,0.604210
201511121700,201511121730,11.290000,0.497260,850.490000,0.3733596980046737,2.266922
201511121900,201511121930,13.606000,0.737450,1259.400000,0.41551307404965937,1.819088
201511122030,201511122100,15.669000,1.003600,1217.200000,0.31655412318395737,1.110485
201511131700,201511131730,13.164000,0.606390,818.700000,0.35347531781409935,1.933162
201511131830,201511131900,15.553000,0.848620,1179.100000,0.3657725098773134,1.988533
201511132030,201511132100,17.282000,1.053700,1192.100000,0.3333333333333333,1.816833
201511132230,201511132300,18.409000,1.200700,699.750000,0.36746617466174664,1.821791
201511141830,201511141900,16.730000,0.926530,1178.500000,0.3734113375025217,2.053341
201511142200,201511142230,20.003000,1.354700,870.250000,0.43218689162881246,1.717412
201511161800,201511161830,11.397000,0.777460,1090.800000,0.4048913043478261,1.819567
201511161930,201511162000,12.464000,0.959910,1256.800000,0.40996649916247907,1.002065
201511162130,201511162200,13.408000,1.069800,1004.800000,0.46337977849231865,1.127627
201511181830,201511181900,13.726000,0.744690,1134.500000,0.35376466136965573,2.345491
201511182200,201511182230,16.858000,0.991910,699.810000,0.3373966042664344,2.474676
201511191700,201511191730,12.603000,0.418440,768.960000,0.37805866148112144,2.028497
201511191900,201511191930,15.493000,0.739940,1174.200000,0.40267927501970047,2.227643
201511192030,201511192100,17.998000,1.014400,1136.900000,0.4070500927643785,2.018788
201511201830,201511201900,15.323000,0.565590,1081.800000,0.4288428652859586,1.007765
201511202030,201511202100,17.908000,0.893010,1109.600000,0.42683621180489656,3.125347
201511211830,201511211900,18.470000,0.958880,1100.000000,0.39948167345427615,3.069344
201511212200,201511212230,21.343000,1.432700,789.530000,0.4089335750782924,1.988998
201511261900,201511261930,7.487000,0.297220,1104.500000,0.37228654124457317,2.802182
201511262030,201511262100,9.616000,0.530640,1093.400000,0.3862765586903518,3.634017
201511271830,201511271900,8.622400,0.584370,1069.900000,0.44096385542168676,2.229207
201511272030,201511272100,12.548000,0.982060,1090.400000,0.37843704775687415,2.234048
201511281830,201511281900,7.435900,0.544910,1061.200000,0.4141036533559898,1.769843
201511282000,201511282030,10.955000,0.899070,1127.000000,0.3752400907979745,2.787102
201511282200,201511282230,12.778000,1.063200,764.930000,0.36990508096035735,2.689927
201511291800,201511291830,10.088000,0.794800,964.560000,0.34984615384615386,1.889790
201511292000,201511292030,12.231000,0.923980,1126.200000,0.4143763213530655,3.027720
201511292130,201511292200,13.386000,1.051300,908.160000,0.3235884207509315,2.748570
201512012000,201512012030,12.565000,0.768190,1141.200000,0.3592573130145385,3.061878
201512041830,201512041900,14.299000,0.576050,1012.600000,0.3589157413455258,2.748019
201512141930,201512142000,10.875000,0.588360,1085.800000,0.4064420033513313,2.688845
201512142130,201512142200,12.556000,0.853910,884.460000,0.4449622368632493,2.261177
201512151800,201512151830,6.545500,0.438940,876.430000,0.3764653509422763,3.168512
201512152000,201512152030,8.351500,0.455500,1070.100000,0.4176984705025492,3.584390
201512152200,201512152230,12.780000,0.905450,754.750000,0.5048452641450453,3.092121
201512161830,201512161900,10.136000,0.613130,968.340000,0.47325243548111445,3.548320
201512162030,201512162100,10.990000,0.646160,984.960000,0.41593580891957455,3.698768
201512181830,201512181900,13.640000,0.897630,975.370000,0.24940683879972092,4.784683
201512232030,201512232100,13.911000,0.619460,1004.700000,0.3960124382659594,0.759559
201512251830,201512251900,7.971000,0.353550,971.590000,0.405982905982906,0.000000
201512252030,201512252100,9.548600,0.432540,817.180000,0.3380566801619433,0.044224
201512261830,201512261900,8.267700,0.515690,972.640000,0.4596869213937048,0.000000
201512262000,201512262030,9.281900,0.653200,1085.100000,0.4060299693085394,0.000000
201512262200,201512262230,10.846000,0.795090,791.710000,0.45303694427050717,0.035900
201512311900,201512311930,8.870200,0.384780,1031.000000,0.4872812556377413,0.000000
201601081830,201601081900,10.193000,0.358690,984.560000,0.48308993082244434,4.202574
201601082030,201601082100,11.078000,0.371790,586.180000,0.40176562229530893,4.061866
201602012130,201602012200,12.044000,0.984290,1175.300000,0.5457560975609757,6.205930
201602042030,201602042100,13.550000,0.582710,1326.500000,0.5245934551294921,9.215922
201602051900,201602051930,15.329000,0.706850,1261.500000,0.5630736008637754,8.638747
201602081800,201602081830,17.944000,0.899990,1083.700000,0.559158773478889,11.005635
201602082130,201602082200,21.354000,1.219700,1227.000000,0.5777819478326139,9.608020
201602092130,201602092200,23.732000,1.817000,1151.700000,0.44189409000542196,10.450558
201602111830,201602111900,21.432000,1.701700,1216.000000,0.4898263027295285,11.096791
201602121900,201602121930,17.593000,0.920000,1329.000000,0.4987450699175332,16.552162
201602131830,201602131900,16.208000,0.842750,1261.800000,0.567461028489518,11.685255
201602132230,201602132300,21.329000,1.394400,1024.100000,0.5720674234606123,10.989030
201602161800,201602161830,19.361000,1.113100,1171.500000,0.5848132271892222,14.259050
201602161930,201602162000,20.415000,1.098300,1439.200000,0.5973819912733043,14.010404
201602211830,201602211900,15.411000,0.627880,1360.000000,0.5957098709325577,10.450294
201602212200,201602212230,17.785000,0.890670,1260.200000,0.6127262753702689,13.413768
201602222130,201602222200,19.019000,1.280200,1385.700000,0.6157798165137615,11.917974
201602231800,201602231830,17.070000,0.850350,1250.800000,0.5965944272445821,11.042078
201602251830,201602251900,18.305000,0.947930,1372.900000,0.6159322033898306,16.395728
201602261700,201602261730,17.686000,0.911580,983.060000,0.4494183105715731,12.860183
201603012130,201603012200,22.011000,1.270800,1434.700000,0.589240276263177,17.433567
201603022000,201603022030,21.451000,1.478900,1545.200000,0.5228200371057514,16.147182
201603162000,201603162030,18.827000,0.856970,1776.800000,0.6334883720930233,16.635332
201603162200,201603162230,21.307000,1.331100,1506.100000,0.6544747081712062,14.130949
201603172030,201603172100,21.848000,1.138400,1753.400000,0.6701853155055124,15.601831
201603231630,201603231700,12.264000,0.517080,1042.500000,0.5873376623376624,12.892283
201603242200,201603242230,20.904000,1.258800,1460.900000,0.5984015984015983,18.213016
201603251900,201603251930,18.500000,0.775540,1833.700000,0.6621454993834772,19.911563
201603252230,201603252300,21.572000,1.401900,1413.300000,0.6474528468182619,15.969530
201603261700,201603261730,14.257000,0.488030,1322.700000,0.6763233190271816,16.444292
201603261830,201603261900,15.958000,0.745490,1754.500000,0.6641350210970464,17.043968
201603262030,201603262100,19.493000,1.358600,1954.700000,0.616215025335977,14.786145
201603272200,201603272230,20.421000,1.015100,1450.000000,0.5633187772925764,18.374232
201603291600,201603291630,9.735100,0.401480,942.330000,0.6824314728021588,10.161831
201603301630,201603301700,13.105000,0.723720,1130.600000,0.6749266384088686,15.783755
201603301800,201603301830,14.588000,0.790960,1682.700000,0.6776947705442903,16.613847
201603312030,201603312100,17.547000,0.721860,1925.800000,0.6975134580876698,22.781436
201604011700,201604011730,14.683000,0.614380,1366.000000,0.6676794530953286,17.391802
201604012030,201604012100,19.190000,1.050900,1848.200000,0.6845589973989124,17.805867
201604012230,201604012300,21.198000,1.290000,1455.200000,0.6317126884634932,16.832118
201604021700,201604021730,16.475000,0.499830,1371.300000,0.6890418818129661,16.795720
201604021830,201604021900,18.954000,0.655460,1805.200000,0.6958066808813078,20.981786
201604022030,201604022100,22.254000,1.162300,1887.600000,0.6922318125770653,21.117013
201604041600,201604041630,15.187000,0.503290,965.690000,0.7040025823111685,13.780886
201604042000,201604042030,20.663000,1.109700,1937.700000,0.670936950514946,20.914126
201604042130,201604042200,22.658000,1.397100,1747.200000,0.6952682816391217,21.773483
201604050000,201604050030,23.545000,1.692200,870.130000,0.5470293486041518,14.865236
201604051600,201604051630,12.629000,0.427270,1019.000000,0.6564156945917285,16.921360
