TIMESTAMP_START,TIMESTAMP_END,TA_F_MDS,VPD_F,GPP_NT_VUT_MEAN,GPP_DT_VUT_MEAN,NIRV
201704162000.0,201704162030.0,11.634,7.4670000000000005,-0.356114,0.0026796999999999997,0.12564792475976283
201704162200.0,201704162230.0,9.238,4.396,-0.267675,0.00266611,0.12975162931171516
201704170700.0,201704170730.0,18.024,13.55,0.619563,0.930823,0.0
201704170900.0,201704170930.0,18.848,14.732999999999999,0.556228,0.783714,0.0
201704171100.0,201704171130.0,13.353,6.832000000000001,-0.3908,0.453193,0.0
201704171230.0,201704171300.0,10.814,5.265,-0.3908,0.0302531,0.0
201704171430.0,201704171500.0,8.633,3.697,-0.3908,0.00122894,0.08066270037794866
201704171600.0,201704171630.0,7.374,2.81,-0.312078,0.0008669330000000001,0.0
201704171800.0,201704171830.0,6.212999999999999,2.041,0.189913,0.00204336,0.0
201704172000.0,201704172030.0,5.581,1.786,-0.20693000000000003,0.000716223,0.0
201704172130.0,201704172200.0,5.479,1.6130000000000002,-0.20693000000000003,0.00177049,0.0
201704180130.0,201704180200.0,10.402999999999999,4.406000000000001,-0.20693000000000003,0.9372370000000001,0.0
201704180700.0,201704180730.0,20.073,15.792,-0.20693000000000003,0.8899309999999999,0.0
201704180900.0,201704180930.0,20.71,15.206,-0.20693000000000003,0.5216529999999999,0.0
201704181030.0,201704181100.0,21.090999999999998,14.117,-0.20693000000000003,0.392063,0.0
201704181230.0,201704181300.0,19.998,11.363,-0.20693000000000003,0.0100572,0.0
201704181430.0,201704181500.0,19.886,10.397,-0.20693000000000003,0.00264482,0.13713583561643836
201704181600.0,201704181630.0,18.583,6.608,-0.20693000000000003,0.0024971999999999998,0.0
201704181800.0,201704181830.0,16.901,3.252,-0.741215,0.00249354,0.0
201704181930.0,201704182000.0,16.078,2.0340000000000003,-0.29335300000000003,0.00258433,0.0
201704182130.0,201704182200.0,13.651,3.3360000000000003,0.0299765,0.00242828,0.0
201704190200.0,201704190230.0,11.454,3.043,0.031486099999999996,0.694549,0.0
201704190730.0,201704190800.0,13.798,5.5,0.190001,0.971477,0.0
201704190900.0,201704190930.0,13.429,4.928,2.54942,0.50255,0.0
201704191100.0,201704191130.0,13.333,4.367,2.54942,0.458429,0.0
201704191300.0,201704191330.0,9.476,3.1189999999999998,2.54942,0.00177106,0.0
201704191430.0,201704191500.0,8.372,2.677,2.54942,0.00129361,0.0
201704191630.0,201704191700.0,8.264,2.7319999999999998,2.54942,0.000811083,0.0
201704191800.0,201704191830.0,5.867000000000001,0.17,2.54942,0.042938199999999996,0.0
201704192000.0,201704192030.0,5.556,0.607,2.54942,0.00456738,0.0
201704192200.0,201704192230.0,6.109,0.377,2.54942,0.00426094,0.0
201704200230.0,201704200300.0,8.043,0.382,2.7974,0.5885739999999999,0.0
201704200730.0,201704200800.0,12.48,3.739,1.3107,0.670814,0.0
201704200930.0,201704201000.0,10.575,3.76,0.24255700000000002,0.45472299999999993,0.0
201704201130.0,201704201200.0,9.854,3.3760000000000003,0.0569802,0.12004200000000001,0.0
201704201300.0,201704201330.0,8.943,3.063,0.47977700000000006,0.00184396,0.0
201704201500.0,201704201530.0,8.62,3.258,0.16087100000000001,0.00148898,0.0
201704201630.0,201704201700.0,8.071,3.377,-0.550003,0.00130114,0.0
201704201830.0,201704201900.0,6.5489999999999995,3.324,0.287916,0.0010032,0.0
201704202030.0,201704202100.0,4.515,2.324,0.6158170000000001,0.000853027,0.0
201704202200.0,201704202230.0,3.972,2.016,-0.371753,0.0008746860000000001,0.0
201704210100.0,201704210130.0,5.029,2.585,0.505608,0.9397340000000001,0.0
201704210230.0,201704210300.0,5.855,2.9619999999999997,0.62078,1.12545,0.0
201704210800.0,201704210830.0,12.206,8.013,0.016321600000000002,1.3710799999999999,0.0
201704211000.0,201704211030.0,13.644,9.517000000000001,0.0399329,1.10043,0.0
201704211130.0,201704211200.0,13.886,9.966000000000001,-0.14566700000000002,0.462708,0.0
201704211330.0,201704211400.0,12.905999999999999,8.6,-0.14566700000000002,0.00109834,0.0
201704211500.0,201704211530.0,11.534,6.617999999999999,-0.14566700000000002,0.000647882,0.0
201704211700.0,201704211730.0,8.843,4.158,-0.14566700000000002,0.0008307330000000001,0.0
201704211900.0,201704211930.0,7.452000000000001,4.192,-0.14566700000000002,7.56634e-05,0.0
201704212230.0,201704212300.0,5.305,3.327,-0.5509470000000001,0.00898254,0.0
201704220230.0,201704220300.0,7.346,4.78,1.15586,1.3365799999999999,0.0
201704220800.0,201704220830.0,15.923,13.414000000000001,2.9656599999999997,1.3435700000000002,0.0
201704220930.0,201704221000.0,17.634,15.198,0.30419,1.19808,0.0
201704221130.0,201704221200.0,18.011,16.346,0.7658510000000001,0.7474149999999999,0.0
201704221330.0,201704221400.0,15.135,12.879000000000001,0.7658510000000001,0.0,0.14805844355582895
201704221500.0,201704221530.0,13.267999999999999,10.315,0.7658510000000001,0.00222454,0.1292255297679112
201704221700.0,201704221730.0,11.901,8.972999999999999,0.7658510000000001,0.00285891,0.09776973845025665
201704221830.0,201704221900.0,10.849,7.8229999999999995,0.7658510000000001,0.00254342,0.10762748375116064
201704222030.0,201704222100.0,9.495,4.419,0.7658510000000001,0.00238542,0.1312310331384016
201704222230.0,201704222300.0,8.875,6.306,0.7658510000000001,0.010956200000000001,0.16048560105680315
201704230200.0,201704230230.0,14.682,10.967,1.37179,1.26688,0.0
201704230730.0,201704230800.0,19.28,16.762999999999998,-0.050917500000000004,1.24864,0.0
201704230930.0,201704231000.0,20.717,18.759,-0.0788408,1.09639,0.0
201704231100.0,201704231130.0,20.906999999999996,18.497,-0.08818739999999999,0.7731779999999999,0.0
201704231300.0,201704231330.0,18.962,15.595999999999998,-0.08818739999999999,0.00138777,0.16310711681493367
201704231830.0,201704231900.0,6.197,1.923,-0.17463299999999998,0.000563271,0.10202512796649606
201704232000.0,201704232030.0,5.0889999999999995,1.379,1.6830900000000002,0.0,0.12269871182214834
201704232200.0,201704232230.0,4.357,1.14,1.2221899999999999,0.0,0.1469832361068468
201704240200.0,201704240230.0,10.315999999999999,4.7,1.2221899999999999,1.1467200000000002,0.0
201704240700.0,201704240730.0,20.14,18.207,1.2221899999999999,1.17107,0.0
201704240900.0,201704240930.0,21.679000000000002,21.54,1.2221899999999999,0.9444440000000001,0.0
201704241100.0,201704241130.0,21.601999999999997,21.735,1.2221899999999999,0.754528,0.0
201704241230.0,201704241300.0,18.635,15.084000000000001,1.2221899999999999,0.07640419999999999,0.0
201704241430.0,201704241500.0,16.788,12.788,1.2221899999999999,0.0,0.0
201704241600.0,201704241630.0,16.322,12.67,1.2221899999999999,0.0,0.0
201704241800.0,201704241830.0,15.849,11.497,1.2221899999999999,0.0,0.0
201704242130.0,201704242200.0,13.654000000000002,7.926,1.2221899999999999,0.0,0.0
201704250100.0,201704250130.0,15.062999999999999,8.368,1.2221899999999999,1.00731,0.0
201704250200.0,201704250230.0,17.524,11.382,1.2221899999999999,1.12953,0.0
201704250730.0,201704250800.0,21.982,18.235,1.2221899999999999,0.716208,0.0
201704250830.0,201704250900.0,21.665,16.500999999999998,1.2221899999999999,1.08572,0.0
201704250930.0,201704251000.0,22.389,16.567,1.2221899999999999,0.9525389999999999,0.0
201704251100.0,201704251130.0,22.613000000000003,16.73,1.2221899999999999,0.677064,0.0
201704251200.0,201704251230.0,22.609,16.701,1.2221899999999999,0.22542399999999999,0.0
201704251300.0,201704251330.0,21.206999999999997,13.417,1.2221899999999999,0.000470175,0.17982553672316387
201704251400.0,201704251430.0,19.485,10.625,1.2221899999999999,0.0,0.1491054997259273
201704251500.0,201704251530.0,18.901,9.68,1.2221899999999999,0.0,0.12404543283582091
201704251600.0,201704251630.0,18.783,9.422,1.2221899999999999,0.0,0.0
201704251730.0,201704251800.0,18.416,8.624,1.2221899999999999,0.0,0.0
201704251930.0,201704252000.0,17.831,7.058,1.2221899999999999,0.00108397,0.0
201704252030.0,201704252100.0,16.897000000000002,5.676,1.2221899999999999,0.0,0.0
201704252300.0,201704252330.0,17.054000000000002,5.59,1.2221899999999999,0.250155,0.0
201704260130.0,201704260200.0,14.968,1.88,1.2221899999999999,0.387477,0.0
201704260230.0,201704260300.0,14.321,0.828,1.2221899999999999,0.574823,0.0
201704260800.0,201704260830.0,16.712,4.787,1.2221899999999999,1.2284700000000002,0.0
201704260900.0,201704260930.0,15.843,4.04,1.2221899999999999,0.629552,0.0
201704261000.0,201704261030.0,14.052999999999999,2.542,1.2221899999999999,0.652419,0.0
201704261100.0,201704261130.0,12.194,1.443,1.2221899999999999,0.225652,0.0
201704261200.0,201704261230.0,11.612,1.426,1.2221899999999999,0.15792899999999999,0.0
201704261330.0,201704261400.0,10.729000000000001,1.061,1.2221899999999999,0.000573825,0.0
201704261430.0,201704261500.0,10.213,1.297,1.10723,0.0005122519999999999,0.0
201704261530.0,201704261600.0,9.509,0.885,3.05997,0.000574764,0.0
201704261630.0,201704261700.0,8.527000000000001,0.518,1.76866,0.000683962,0.0
201704261730.0,201704261800.0,8.184,0.552,1.4290100000000001,0.00720367,0.0
201704262000.0,201704262030.0,6.821000000000001,0.39,1.4290100000000001,0.00505387,0.0
201704262200.0,201704262230.0,5.193,0.359,1.4290100000000001,0.00419754,0.0
201704262300.0,201704262330.0,4.998,0.622,1.4290100000000001,0.03501,0.0
201704270130.0,201704270200.0,2.8080000000000003,0.557,1.4290100000000001,0.624549,0.0
201704270230.0,201704270300.0,2.322,0.595,1.4290100000000001,0.675976,0.0
201704270700.0,201704270730.0,5.292000000000001,2.11,4.841419999999999,1.08251,0.0
201704270800.0,201704270830.0,6.225,2.7510000000000003,8.47895,1.36606,0.0
201704270900.0,201704270930.0,5.9479999999999995,2.702,1.28748,1.2940200000000002,0.0
201704271030.0,201704271100.0,4.857,1.943,1.22603,0.679048,0.0
201704271130.0,201704271200.0,4.796,2.202,1.22603,0.299722,0.0
201704271330.0,201704271400.0,4.391,2.53,0.403737,0.00376714,0.0
201704271430.0,201704271500.0,3.9560000000000004,2.467,0.403737,0.0006962660000000001,0.0
201704271600.0,201704271630.0,3.676,2.5860000000000003,-0.0830745,0.000443724,0.0
201704271700.0,201704271730.0,3.895,2.593,0.53052,0.000856093,0.0
201704271800.0,201704271830.0,3.795,2.415,1.05819,0.000729939,0.0
201704271900.0,201704271930.0,3.4419999999999997,2.2,-0.13536700000000002,0.000651168,0.0
201704272000.0,201704272030.0,2.917,1.896,-0.13536700000000002,0.000508703,0.0
201704272230.0,201704272300.0,1.614,1.218,9.94557,0.0315036,0.0
201704272330.0,201704280000.0,1.359,1.133,5.99247,0.808441,0.0
201704280100.0,201704280130.0,2.53,1.831,2.47717,1.51578,0.0
201704280200.0,201704280230.0,3.378,2.452,2.4805900000000003,1.70187,0.0
201704280730.0,201704280800.0,8.002,3.9339999999999997,1.60667,1.4885899999999999,0.0
201704280830.0,201704280900.0,8.217,3.9730000000000003,1.60667,1.10351,0.0
201704280930.0,201704281000.0,8.488999999999999,4.035,2.8035200000000002,0.782405,0.0
201704281030.0,201704281100.0,8.127,3.009,1.9827099999999998,0.44863400000000003,0.0
201704281130.0,201704281200.0,8.24,2.7110000000000003,1.9827099999999998,0.10827200000000001,0.0
201704281830.0,201704281900.0,7.477,2.5660000000000003,-0.132404,0.00113976,0.0
201704281930.0,201704282000.0,7.353,2.8139999999999996,0.0976952,0.00132051,0.0
201704282030.0,201704282100.0,7.244,3.5989999999999998,0.527101,0.0014723,0.0
201704282130.0,201704282200.0,6.772,3.236,1.03132,0.00103462,0.0
201704282230.0,201704282300.0,5.997999999999999,2.9819999999999998,0.198802,0.0441263,0.0
201704290700.0,201704290730.0,6.646,3.722,0.709882,1.3759,0.0
201704290830.0,201704290900.0,6.605,3.2,0.07676960000000001,1.1678899999999999,0.0
201704290930.0,201704291000.0,6.3020000000000005,2.8339999999999996,0.07676960000000001,0.9243450000000001,0.0
201704291030.0,201704291100.0,5.335,1.954,0.07676960000000001,0.580372,0.0
201704291130.0,201704291200.0,4.136,1.6280000000000001,0.07676960000000001,0.49321899999999996,0.0
201704291230.0,201704291300.0,3.9810000000000003,1.57,0.07676960000000001,0.0405467,0.0
201704291500.0,201704291530.0,3.832,1.0490000000000002,0.07676960000000001,0.00375972,0.0
201704291600.0,201704291630.0,4.1610000000000005,0.943,0.07676960000000001,0.00426392,0.0
201704291700.0,201704291730.0,4.025,0.41200000000000003,0.07676960000000001,0.00339348,0.0
201704291800.0,201704291830.0,4.294,0.41,0.07676960000000001,0.0047638,0.0
201704291900.0,201704291930.0,4.42,0.552,0.07676960000000001,0.0060085,0.0
201704292030.0,201704292100.0,3.98,0.607,0.07676960000000001,0.0075563,0.0
201704292230.0,201704292300.0,4.468999999999999,0.258,0.07676960000000001,0.00908052,0.0
201704292330.0,201704300000.0,4.452,0.281,0.07676960000000001,0.27384200000000003,0.0
201704300130.0,201704300200.0,4.71,0.431,0.07676960000000001,1.04199,0.0
201704300230.0,201704300300.0,4.954,0.49200000000000005,0.07676960000000001,1.04996,0.0
201704300700.0,201704300730.0,6.082000000000001,1.186,0.07676960000000001,1.7504400000000002,0.0
201704300800.0,201704300830.0,6.138,1.2209999999999999,0.642584,1.50605,0.0
201704300900.0,201704300930.0,6.16,1.168,1.3515,1.17113,0.0
201704301000.0,201704301030.0,5.791,0.635,0.921114,0.764372,0.0
201704301130.0,201704301200.0,5.4910000000000005,0.593,1.9076400000000002,0.305107,0.0
201704301230.0,201704301300.0,5.257000000000001,0.556,1.9076400000000002,0.10131,0.0
201704301330.0,201704301400.0,4.908,0.374,1.9076400000000002,0.0063828,0.0
201704301430.0,201704301500.0,4.814,0.37200000000000005,1.9076400000000002,0.0551552,0.0
201704301530.0,201704301600.0,4.863,0.376,1.9076400000000002,0.11259300000000001,0.0
201704301630.0,201704301700.0,5.075,0.424,1.9076400000000002,0.00628349,0.0
201704301800.0,201704301830.0,5.312,0.35700000000000004,1.9076400000000002,0.00714339,0.0
201704301900.0,201704301930.0,5.287999999999999,0.309,1.9076400000000002,0.00687247,0.0
201704302000.0,201704302030.0,5.207999999999999,0.299,1.9076400000000002,0.00721363,0.0
201704302100.0,201704302130.0,5.0089999999999995,0.28300000000000003,1.9076400000000002,0.00718086,0.0
201704302330.0,201705010000.0,5.54,0.124,1.9076400000000002,0.461779,0.0
201705010100.0,201705010130.0,7.215,0.38,1.9076400000000002,2.17233,0.0
201705010200.0,201705010230.0,9.426,2.131,1.9076400000000002,2.3527,0.0
201705010330.0,201705010400.0,9.997,2.983,1.9076400000000002,2.5869,0.0
201705010630.0,201705010700.0,10.025,2.778,1.9076400000000002,2.94205,0.0
201705010730.0,201705010800.0,8.068,1.671,1.9076400000000002,1.4038700000000002,0.0
201705010900.0,201705010930.0,8.758,1.382,1.9076400000000002,1.329,0.0
201705011000.0,201705011030.0,8.644,1.49,1.9076400000000002,2.0156099999999997,0.0
201705011100.0,201705011130.0,7.656000000000001,1.5230000000000001,1.9076400000000002,1.06443,0.0
201705011200.0,201705011230.0,6.414,1.9609999999999999,1.9076400000000002,0.48695,0.0
201705011300.0,201705011330.0,5.843999999999999,1.1340000000000001,1.9076400000000002,0.00919264,0.0
201705020100.0,201705020130.0,3.678,0.88,9.43645,1.9585700000000001,0.0
201705020200.0,201705020230.0,4.126,1.2770000000000001,9.43645,2.22078,0.0
201705020300.0,201705020330.0,5.295,2.144,6.767410000000001,2.97896,0.0
201705020400.0,201705020430.0,6.018,2.89,0.691146,2.8497,0.0
201705020730.0,201705020800.0,7.335,3.25,3.5002699999999995,2.3306400000000003,0.0
201705020830.0,201705020900.0,7.882000000000001,3.465,0.626727,2.15171,0.0
201705020930.0,201705021000.0,8.249,3.622,0.652358,2.2263,0.0
201705021100.0,201705021130.0,10.264000000000001,5.944,-0.198484,2.36196,0.0
201705021200.0,201705021230.0,10.964,6.652,-0.694508,1.1999,0.0
201705021300.0,201705021330.0,10.277000000000001,6.0489999999999995,-0.694508,0.0248381,0.0
201705021400.0,201705021430.0,9.389,5.287999999999999,-0.694508,0.0008714139999999999,0.0
201705021500.0,201705021530.0,8.981,4.907,-0.694508,0.00117022,0.0
201705021600.0,201705021630.0,9.043,5.422000000000001,-0.694508,0.00149512,0.0
201705021730.0,201705021800.0,7.5489999999999995,3.5389999999999997,-1.05915,0.00163296,0.0
201705021830.0,201705021900.0,7.2010000000000005,3.378,0.83355,0.00181464,0.0
201705021930.0,201705022000.0,6.086,2.69,2.00624,0.00214604,0.0
201705022030.0,201705022100.0,5.773,1.541,2.56319,0.0005371530000000001,0.0
201705022130.0,201705022200.0,5.607,1.254,3.38479,0.00029099299999999997,0.0
201705022300.0,201705022330.0,5.442,1.41,-2.3298900000000002,0.5483939999999999,0.0
201705030130.0,201705030200.0,10.24,6.676,-0.5540039999999999,2.7096400000000003,0.0
201705030230.0,201705030300.0,11.152999999999999,7.25,-0.5540039999999999,2.95903,0.0
201705030330.0,201705030400.0,11.864,8.566,-0.5540039999999999,3.02189,0.0
201705030630.0,201705030700.0,13.998,11.004000000000001,-0.5540039999999999,0.8504790000000001,0.0
201705030800.0,201705030830.0,14.302,10.960999999999999,-0.5540039999999999,0.8350719999999999,0.0
201705030900.0,201705030930.0,14.382,10.987,-0.5540039999999999,0.767813,0.0
201705031000.0,201705031030.0,14.514000000000001,10.994000000000002,-0.5540039999999999,0.703072,0.0
201705031100.0,201705031130.0,14.24,10.84,-0.5540039999999999,0.579092,0.0
201705031200.0,201705031230.0,13.905999999999999,10.640999999999998,-0.5540039999999999,0.344391,0.0
201705031430.0,201705031500.0,11.343,7.815,-0.5540039999999999,0.0,0.1619121299937901
201705032000.0,201705032030.0,6.492999999999999,1.867,0.359704,0.000109124,0.0
201705032100.0,201705032130.0,5.716,1.115,0.291029,2.70598e-05,0.0
201705032200.0,201705032230.0,5.376,1.181,1.59659,0.00120529,0.0
201705032300.0,201705032330.0,5.098,1.058,1.59659,0.27610999999999997,0.0
201705040130.0,201705040200.0,8.566,3.39,1.60817,1.40297,0.0
201705040230.0,201705040300.0,9.6,5.62,1.78165,1.4634200000000002,0.0
201705040700.0,201705040730.0,15.532,11.527000000000001,-0.0216935,0.568862,0.0
201705040800.0,201705040830.0,16.238,12.432,-0.0536245,0.503462,0.0
201705040900.0,201705040930.0,16.677,12.574000000000002,-0.0536245,0.485675,0.0
201705041030.0,201705041100.0,17.135,13.212,-0.0446471,0.43537700000000007,0.0
201705041130.0,201705041200.0,16.122,11.432,0.05709790000000001,0.28668299999999997,0.0
201705041330.0,201705041400.0,15.142000000000001,10.77,-0.211511,0.0005361000000000001,0.0
201705041430.0,201705041500.0,14.380999999999998,9.823,-0.211511,0.000542685,0.0
201705041600.0,201705041630.0,12.970999999999998,7.916,-0.7196020000000001,0.000182256,0.0
201705041700.0,201705041730.0,11.695,6.544,-1.06136,0.000315654,0.0
201705041800.0,201705041830.0,10.331,4.218,-0.0972447,0.000635429,0.0
201705041900.0,201705041930.0,9.441,3.4010000000000002,0.246658,0.00029063200000000003,0.1528581503123111
201705042000.0,201705042030.0,8.761000000000001,3.0410000000000004,-0.521887,0.000748838,0.13574999037906485
201705042230.0,201705042300.0,6.665,1.976,0.1464,0.06205940000000001,0.14930864034561384
201705050100.0,201705050130.0,7.568,2.356,0.16426400000000002,0.5937859999999999,0.0
201705050200.0,201705050230.0,8.79,3.498,0.44925699999999996,0.6523359999999999,0.0
201705050300.0,201705050330.0,10.089,4.481,-0.0365667,0.693272,0.0
201705050730.0,201705050800.0,15.248,10.464,0.0152649,0.778806,0.0
201705050830.0,201705050900.0,16.105999999999998,11.605,0.0152649,0.7724260000000001,0.0
201705050930.0,201705051000.0,17.206,13.315,-0.187656,0.750534,0.0
201705051030.0,201705051100.0,17.824,13.966,-0.428033,0.689567,0.0
201705051300.0,201705051330.0,15.679,9.671,2.18494,0.020225200000000002,0.22702989062716325
201705051400.0,201705051430.0,14.319,7.95,2.18494,0.000929217,0.1707368888888889
201705051500.0,201705051530.0,13.628,7.2860000000000005,2.18494,0.00152588,0.1731664466900392
201705051600.0,201705051630.0,12.568,5.871,2.18494,0.0691181,0.14679415682062294
201705051700.0,201705051730.0,9.668,2.286,2.18494,0.0025716999999999997,0.12292939660725787
201705051830.0,201705051900.0,8.179,0.695,2.18494,0.00374226,0.12240817327339601
201705051930.0,201705052000.0,8.25,0.6579999999999999,2.18494,0.00343996,0.13710646073526214
201705052030.0,201705052100.0,8.219,0.688,2.18494,0.00280367,0.17126704730831974
201705052130.0,201705052200.0,7.939,0.49,2.18494,0.00331322,0.1698480907971142
201705052230.0,201705052300.0,8.056000000000001,1.1640000000000001,2.18494,0.0725605,0.0
201705052330.0,201705060000.0,8.279,1.1540000000000001,2.18494,0.6082,0.0
201705060300.0,201705060330.0,9.833,5.331,0.41106000000000004,1.08532,0.0
201705060700.0,201705060730.0,13.133,8.767999999999999,0.12784600000000002,1.1872200000000002,0.0
201705060830.0,201705060900.0,14.43,9.834,-0.0641646,1.09105,0.0
201705060930.0,201705061000.0,14.845999999999998,10.386,-0.0641646,0.8731190000000001,0.0
201705061030.0,201705061100.0,15.231,10.575999999999999,-0.0641646,0.950966,0.0
201705061130.0,201705061200.0,15.424000000000001,11.083,-0.0641646,0.849447,0.0
201705061230.0,201705061300.0,15.059000000000001,10.727,-0.7486689999999999,0.27981100000000003,0.19790489192263935
201705061500.0,201705061530.0,12.482999999999999,7.602,-0.7486689999999999,0.00135494,0.15659141583054628
201705061600.0,201705061630.0,11.87,7.428999999999999,-0.7486689999999999,0.00117854,0.14750112790435374
201705061700.0,201705061730.0,9.658,5.331,-1.9609,0.0006082999999999999,0.0
201705061800.0,201705061830.0,8.096,5.352,-1.9609,5.97478e-05,0.1343433437920215
201705061900.0,201705061930.0,7.557,5.744,-1.9609,0.0,0.13481314401622718
201705062030.0,201705062100.0,5.955,4.279,-1.9609,0.000465045,0.0
201705062130.0,201705062200.0,5.6610000000000005,4.05,-1.9609,0.00106204,0.0
201705062230.0,201705062300.0,5.4479999999999995,3.1069999999999998,-2.04753,0.0832677,0.0
201705062330.0,201705070000.0,6.575,3.813,-2.46667,0.8928870000000001,0.0
201705070130.0,201705070200.0,7.654,5.992999999999999,1.0822100000000001,1.6000299999999998,0.0
201705070230.0,201705070300.0,8.6,6.531000000000001,0.947218,1.7866,0.0
201705070330.0,201705070400.0,9.347999999999999,7.345,0.44566400000000006,1.93708,0.0
201705070700.0,201705070730.0,12.477,9.892000000000001,-0.261395,2.19963,0.0
201705070800.0,201705070830.0,13.402999999999999,10.797,-2.78693,2.1976,0.0
201705070900.0,201705070930.0,14.232999999999999,11.918,-2.78693,2.1319,0.0
201705071000.0,201705071030.0,14.833,12.712,-2.78693,1.9718799999999999,0.0
201705071130.0,201705071200.0,15.097000000000001,12.706,-2.78861,1.3604399999999999,0.0
201705071230.0,201705071300.0,14.623,12.116,-2.78565,0.367377,0.0
201705071330.0,201705071400.0,13.289000000000001,9.787,-2.7890900000000003,0.00133676,0.18375217026981733
201705071430.0,201705071500.0,11.867,6.779,-2.92584,0.00120447,0.15736526946107784
201705071530.0,201705071600.0,11.540999999999999,7.388,-3.74264,0.00119986,0.157468710402616
201705071630.0,201705071700.0,8.97,4.151,-3.74264,0.00053938,0.14067212863705972
201705071800.0,201705071830.0,6.186,3.072,-3.74264,0.000457372,0.13042163153070577
201705071900.0,201705071930.0,5.059,3.3139999999999996,-3.74264,0.000713722,0.13317911536707702
201705072000.0,201705072030.0,4.487,3.602,-3.74264,0.000674392,0.13814756756756758
201705072100.0,201705072130.0,3.943,3.409,-3.74264,0.000166175,0.16378618313689935
201705072200.0,201705072230.0,3.5839999999999996,3.2560000000000002,-3.74264,0.00501358,0.2152161000449304
201705080100.0,201705080130.0,5.5,4.776,-3.74264,2.52058,0.0
201705080200.0,201705080230.0,6.382000000000001,5.357,-3.74264,2.80253,0.0
201705080330.0,201705080400.0,8.465,6.941,-3.74264,2.83985,0.0
201705080430.0,201705080500.0,9.542,7.336,-3.74264,3.5892199999999996,0.0
201705080630.0,201705080700.0,11.897,8.66,-3.74264,3.72181,0.0
201705080730.0,201705080800.0,13.147,9.719,-3.74264,3.68742,0.0
201705080900.0,201705080930.0,15.115,11.834000000000001,-3.74264,3.3862900000000002,0.0
201705081000.0,201705081030.0,15.504000000000001,11.749,-3.74264,2.7382299999999997,0.0
201705081100.0,201705081130.0,15.657,11.533,-3.74264,0.961944,0.0
201705081200.0,201705081230.0,15.529000000000002,11.222000000000001,-3.74264,0.42700299999999997,0.0
201705081300.0,201705081330.0,14.187000000000001,8.851,-3.74264,0.0178026,0.19959016639184526
201705081400.0,201705081430.0,11.186,7.142,-3.74264,0.00240888,0.0
201705081530.0,201705081600.0,9.068,5.952999999999999,-3.74264,0.00222665,0.0
201705081630.0,201705081700.0,7.975,5.872999999999999,-3.74264,0.00161642,0.0
201705081730.0,201705081800.0,7.747999999999999,5.702999999999999,-3.74264,0.00146989,0.0
201705081830.0,201705081900.0,6.961,3.7880000000000003,-3.74264,0.00191185,0.12548204683434516
201705081930.0,201705082000.0,5.584,1.99,-3.74264,0.00533375,0.11846784930504756
201705082100.0,201705082130.0,6.053,1.87,-3.74264,0.0055788999999999995,0.0
201705082300.0,201705082330.0,5.702000000000001,2.287,-3.74264,0.110463,0.0
201705090100.0,201705090130.0,6.312,3.025,-3.74264,0.472249,0.0
201705090200.0,201705090230.0,6.676,4.042,-3.74264,0.913226,0.0
201705090300.0,201705090330.0,7.361000000000001,4.437,-3.74264,1.69986,0.0
201705090400.0,201705090430.0,8.021,4.8919999999999995,-3.74264,2.3630400000000003,0.0
201705090730.0,201705090800.0,12.272,8.27,-3.74264,2.97688,0.0
201705090830.0,201705090900.0,12.817,8.357999999999999,-3.74264,3.05075,0.0
201705091100.0,201705091130.0,14.002,7.577000000000001,-3.74264,1.52683,0.0
201705091200.0,201705091230.0,13.594000000000001,7.175,-3.74264,0.709555,0.0
201705091300.0,201705091330.0,12.95,6.381,-3.74264,0.03861830000000001,0.0
201705091400.0,201705091430.0,12.32,5.332000000000001,-3.74264,0.000492604,0.0
201705091600.0,201705091630.0,11.991,4.596,-3.74264,0.000474023,0.0
201705091730.0,201705091800.0,11.515,4.822,-3.74264,0.00123073,0.0
201705091830.0,201705091900.0,11.595,6.091,-3.74264,0.00174833,0.0
201705091930.0,201705092000.0,10.988,5.587999999999999,-3.74264,0.000538438,0.0
201705092030.0,201705092100.0,10.567,4.64,-3.74264,0.00140809,0.0
201705092130.0,201705092200.0,10.224,4.658,-3.74264,0.000687254,0.0
201705092300.0,201705092330.0,10.718,4.645,-3.74264,0.5660310000000001,0.0
201705100130.0,201705100200.0,14.91,8.017000000000001,-3.74264,2.45105,0.0
201705100230.0,201705100300.0,14.429,6.897,-3.74264,2.55461,0.0
201705100330.0,201705100400.0,16.547,7.362,-7.17144,2.56339,0.0
201705100800.0,201705100830.0,17.395,7.1979999999999995,-3.58491,0.5380159999999999,0.0
201705100900.0,201705100930.0,15.725999999999999,4.149,-3.58491,0.58672,0.0
201705101000.0,201705101030.0,14.814,2.126,-3.58491,0.501315,0.0
201705101100.0,201705101130.0,14.299000000000001,1.162,-3.58491,0.422304,0.0
201705101200.0,201705101230.0,14.145999999999999,1.228,-3.58491,0.224879,0.0
201705101330.0,201705101400.0,12.757,1.689,-3.58491,0.00638409,0.0
201705101430.0,201705101500.0,12.413,1.2209999999999999,-2.6545,0.00702253,0.0
201705101530.0,201705101600.0,12.38,1.296,-2.6859599999999997,0.0073153,0.0
201705101630.0,201705101700.0,12.225999999999999,0.935,-2.76118,0.00720573,0.0
201705101730.0,201705101800.0,12.047,0.807,-2.62678,0.0112964,0.0
201705102000.0,201705102030.0,11.312999999999999,0.6990000000000001,-2.60465,0.00729189,0.0
